Percent_Stride,pelvis_tilt,pelvis_list,pelvis_rotation,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l
20.0,-1.2685631395555548,-4.299847942222221,-8.174963977333336,-4.535734757592593,8.075633386666667,-5.918689531333333,20.480708925148146,-1.283137254037038,-4.038546752148147,-7.503694633814815,25.65472237696296,-5.892100174703702,2.379276867851853,81.15481181366665,-5.73691703137037,-7.576030756000001,-7.503694633814815,-11.416802618925926,9.975082077074072,8.18901892014815,-3.1896749748518523,-23.958571708925927,-22.13430489188889,91.05408666785185,80.67799121266665,-23.407579625777778,-20.45109656811111,11.83466618074074,74.68150349007406,83.25375323374074
21.0,-2.470658081074073,-3.6121790269259253,-6.792590458512963,-6.323822121561111,7.111719218690741,-6.571824725740742,19.155397162485187,-0.4650038370518529,-3.3363905786129635,-7.503628770107408,28.59478935883704,-4.817448652585185,1.9592119297388895,81.33023334929445,-6.168308664301851,-7.562617468820371,-7.503628770107408,-10.178179076783335,8.958153571644443,7.581469410001854,-1.6759054157203706,-23.575107875424074,-22.679050219579633,89.81684714333888,79.97676581740185,-24.731261814853703,-20.583820326722222,11.123328392672223,73.23508308448518,83.67226724340371
22.0,-2.969752660351852,-2.6800060271185178,-6.220739408777779,-8.431014209481482,5.804347024399999,-7.086004962755556,17.81184494345926,-0.38582245359629735,-2.3228758116111115,-7.503465776051851,31.0541992788037,-3.3035237740481476,2.0926567090814805,80.34247747629631,-5.8502492654740745,-7.4615203939148165,-7.503465776051851,-9.54350573648889,7.507661101562961,7.931801193688888,-0.3999053920444453,-23.29403656845926,-22.782066093933334,89.22481418771851,80.12586878902593,-25.644980326288888,-20.97087549106667,10.365913378388889,72.31663542742223,83.87927023583333
23.0,-3.475995141651852,-1.7266176636148147,-5.81820501725,-10.414006331299996,4.391689996788889,-7.750278350775925,16.86052323754259,-0.49029313256481605,-1.4247507236185186,-7.503145364448148,33.580804726235186,-2.018700551116667,2.0701590713703704,79.41289516409816,-5.062767142842593,-7.506106380901851,-7.503145364448148,-9.086853442644445,6.010766852598147,8.350611473201853,0.7186638904166662,-23.30152535892037,-22.128122344216667,89.69943222478703,81.96379295362408,-26.126153284153705,-21.387281959996297,9.945577179892592,72.10786528593148,83.9136634466537
24.0,-3.9802636465703705,-0.6793770352222225,-5.648705806103704,-12.395907909829628,2.8724212598518526,-8.506914900466667,16.009344907614814,-1.053751485066667,-0.6435658564814825,-7.502824320244445,35.90202687566667,-0.8100469065777772,1.6024822426962966,78.24964786894073,-3.9601418818740743,-8.054762609637034,-7.502824320244445,-8.690225344762963,4.4166585362666675,8.826513122370368,1.6264083027851841,-23.300120761437043,-21.646297948999994,90.35321583256297,83.97932239708149,-26.69319121877037,-21.896110563666667,9.503077592918517,72.08499726082223,84.04807371366665
25.0,-4.481837731712964,0.5214441857407404,-5.658018418148149,-14.276845893518518,1.2970996038888898,-9.28438113199074,15.189057170324077,-2.0878787266666667,0.09471704990740666,-7.5026704392592585,38.05573103300926,0.34998448648148095,0.9136291158796305,76.70083725013889,-2.6413278600462964,-8.947196044629628,-7.5026704392592585,-8.186744787037036,2.820728816527779,9.307326158194444,2.275969367222222,-23.44815438689815,-21.495450673472224,92.02641542425926,84.79569929222222,-27.484469647685184,-22.57429744555556,9.239478671388888,72.96046790763889,83.82792163375001
26.0,-5.015813197692593,1.680543317277778,-5.784490653362963,-15.929244662192591,-0.25809286506666634,-9.912483409007406,14.531170703162964,-3.2323805501000007,0.7360410775296283,-7.502519070911112,40.08174620331852,1.3494642091148148,0.09699768735925998,74.76033112502591,-1.2104796795592598,-9.744065859759258,-7.502519070911112,-7.548700958759259,1.2556316491962969,9.85833726421111,2.7374497071999997,-23.6220733679963,-21.447138933685185,94.10191167476667,84.93265391167037,-28.289199742233333,-23.281584476299997,9.238545630751853,74.14843831813704,83.45628301022592
27.0,-5.713502966416666,2.79559477032037,-6.029312662399999,-17.39386176482963,-1.6603522585111108,-10.384660079814815,13.739154547692593,-4.831183625338888,1.203474401138888,-7.502368194629629,42.24594203267037,2.157824883524073,-0.8069602759388883,72.44762513652778,0.5326699214981464,-9.98226931562037,-7.502368194629629,-6.6230900714055565,-0.1838173218166662,10.555963812568518,2.7207165438962964,-23.68925063445741,-21.729396680594444,96.1291800334389,85.1617820161463,-29.20504537164259,-23.865163052405553,8.922473845909261,74.92941088560558,83.53627459168332
28.0,-6.3081749388518515,3.9038766418444433,-6.280177469829629,-18.685814970755555,-3.057839333081481,-10.636255896303703,13.159316315762963,-6.410969648392591,1.4002637423851845,-7.502166536814816,44.21414177865185,2.8348549754444434,-1.6931453752962955,70.2394664967778,2.2999608691999973,-9.986118820348148,-7.502166536814816,-5.698815319629631,-1.7080121640888875,11.399909572851852,2.923132724059261,-23.206470804607406,-22.66086069702222,96.91167319382221,85.60738354547408,-30.163061237422223,-24.1113353899037,9.326851317177779,74.59568123841481,83.24764573083704
29.0,-6.86971157862037,4.996435769772222,-6.540029023096296,-19.811053114153705,-4.458273250292592,-10.871230824381481,12.879600259229628,-7.971572114796294,1.3915228786444442,-7.501972119555556,45.924185121814816,3.4010524734,-2.553160127964814,67.87718265605184,3.754093029927778,-9.971472729294444,-7.501972119555556,-4.760530138203705,-3.2548876216277765,12.312423349022222,2.9130150240537045,-22.684984823305555,-23.702657862268513,97.59632012712778,86.00219276579999,-31.14158263659074,-24.316855783251853,9.573734094166667,74.09793814064076,82.98358401377037
