Percent_Stride,pelvis_tilt,pelvis_list,pelvis_rotation,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l
14.0,-3.177121117555556,-4.299402311274074,12.493640647614814,24.421454033703704,-5.215536407088889,-4.473971158014816,84.8635600108,-8.698611206140741,-17.82448320897037,-7.510674076896297,16.91920921674074,4.224285604362963,-2.2593328104740733,33.19102966694075,-0.016878696170369918,-10.758491646888888,-7.510674076896297,-8.116813395385186,4.226127834562963,0.6557693284814815,-4.4886707704888895,-16.814677078333332,-11.68249758007407,70.06279118034075,71.52629953937776,-14.499111159274074,-25.07099314102963,11.30679005559259,91.57984334551851,86.95207902602961
15.0,-3.5211601721296297,-4.210301855703705,12.653063769537034,26.698592784888888,-5.231176461703704,-4.687892582685185,84.76269087229629,-7.140224687037037,-17.937988410870368,-7.509994573759258,15.33611382387037,3.9705727383148153,-2.589237456833333,32.206607588314824,0.40212736898148194,-10.566219649074075,-7.509994573759258,-7.440217522648148,4.001536832037036,1.418017279074074,-4.645175715296296,-16.917823356499998,-12.473120797166665,68.54025944718518,70.70959352322222,-13.230574361740743,-26.438110715351854,10.894309861888887,93.04890535374074,85.9997094117963
16.0,-3.812006804814814,-3.860813449777778,12.63639471965926,28.78241737663704,-5.116651381718519,-5.2111404515629625,84.64503813411851,-4.4342287352518515,-17.92687718559259,-7.509533407481481,13.451885641022223,3.6110860053851854,-2.7972511787111114,31.352721745511115,0.7121577572888894,-10.28648181985926,-7.509533407481481,-6.802917107377778,3.384324543385185,1.6257454092888883,-5.392894640081481,-16.801024798207408,-13.48152466208148,68.13902246097038,69.60802212505185,-12.205055642037037,-27.177601192014816,13.14453960654074,94.74018509143703,85.79489566791852
17.0,-4.121483497996296,-3.194750940451852,12.488501460496297,30.92909224728889,-4.260466828500001,-5.743055330962964,84.45503649162964,-0.7964463538037031,-17.739495557066665,-7.509109370381481,11.42516589771852,2.9909458178814816,-2.7475784190888906,30.271078722199995,1.0340755837888884,-9.869971293666666,-7.509109370381481,-6.308047937966666,2.359749079262963,1.7370136511629644,-7.166116104425921,-17.268969688248145,-15.45454883539629,67.95692507901852,68.63880865377408,-11.24586694322963,-27.401663342418516,15.387815629888886,96.27752440385184,86.06568273361852
18.0,-4.258343608696296,-2.2350124754000005,11.889591039333332,32.20652863796297,-2.590223948800001,-5.270676672711111,84.57295355037039,-0.9264898944740749,-17.4722860708,-7.508707267155556,9.421905266318518,2.3419546649481484,-1.9748285454296308,29.55621077403704,1.6892769985925928,-9.456909841748148,-7.508707267155556,-6.44582584017037,1.0142649001925932,1.7855371892888898,-10.975925668933327,-19.063333262133327,-19.17578477697777,68.14203272267406,67.6151142046963,-10.069342009748148,-26.8400407556,16.92494029672593,97.4962994466963,86.9200193629037
19.0,-4.161010092281482,-1.7553296229814805,10.997502026,33.96877480310741,-0.8811432311740757,-4.79532717625926,84.5289770935,-2.231353689144445,-17.420476447740743,-7.508370941625927,7.023179956918521,2.3412680400259243,-1.5570724032629633,28.87325443712963,2.169582589896296,-9.198021726559258,-7.508370941625927,-6.544566182918519,0.15660886833333282,2.7814941829259245,-12.43925093215926,-18.885559962566667,-21.041713606014817,69.05268666455555,67.16453878100371,-8.658278156966666,-25.52525302928518,17.389705771566668,98.06257454315556,86.53595815569629
20.0,-3.9616947502962967,-1.3828572948148146,9.906155253703705,35.72123889081482,1.0034492784814815,-4.490912634814815,83.96731409148148,-4.158458216370371,-17.367601370185184,-7.508033511740739,4.333946477185186,2.5356371917037035,-1.3404812880740746,28.213165013333334,2.219025038555555,-9.051203135666666,-7.508033511740739,-6.513544264777778,-0.6773917194444439,4.216595297962962,-12.732915400703705,-17.649408427,-22.034561367111113,70.34092247259258,66.86927012233333,-7.256754086037038,-23.922842985037036,17.80821703829629,98.41839125855554,85.78135541662962
21.0,-4.514797448585185,-0.936590979544444,8.272992516407406,37.21525201220741,1.27545603365926,-4.224712891955556,82.14830614581112,-5.213725801374072,-17.097929062888888,-7.507696644451851,1.3282219017111117,2.693403936525925,0.2305705067370355,27.35054806643334,1.9635004020518518,-9.377165305503702,-7.507696644451851,-6.0104999675592605,-1.7870131596962966,6.122440014599999,-13.238546870314813,-17.71441717868148,-22.519930415340745,70.79117249288149,66.39108749573332,-7.474039084592594,-23.3788823096,16.268080071425928,99.8755088939148,84.56230121851483
22.0,-4.9969114860592585,-0.36750369806666644,6.990911606540741,38.13538021024445,1.6866251268074082,-3.159686765451855,80.21039114354814,-5.595528869748147,-16.739676497496294,-7.507379199785183,-1.3636881196666648,2.5732897266740746,1.555653916370369,26.5305950674,1.27142081842963,-9.544553439785183,-7.507379199785183,-5.5400226416,-2.7358764178370376,7.491411666785185,-14.098973529644445,-17.87623578051111,-23.320587336488888,70.41858685183703,66.0534442361037,-7.230847474940741,-23.40072988244445,15.189742619340743,101.30439193921481,83.8737391198963
23.0,-5.665855344696295,0.34653712567037076,6.472053347566667,38.78059916494445,2.3342888155777786,-0.8168339504296337,78.84573354942592,-5.350073631522223,-16.72583373343333,-7.507073975659261,-3.962160810340739,1.7023671833481475,2.131270626903703,25.369928937744444,0.038752423037037666,-9.369955990296297,-7.507073975659261,-5.0992782582592575,-3.7596984546740746,8.19376846226296,-15.178574174151855,-18.303144944788887,-24.29995439575555,70.0345366126,65.88536616098517,-6.477802479237038,-23.90012586735185,14.820660974755555,102.61935405678148,84.22778880358518
24.0,-6.093394568037038,1.4292113313185182,6.210096201207407,39.17487608323704,3.4308262563777765,-0.23550701165925916,77.24586995942224,-5.474981706488888,-16.858055685414815,-7.506751563303703,-5.960793965733334,0.5349911108888894,2.4712801118074075,24.18332658725926,-1.564780872237036,-9.012284698399998,-7.506751563303703,-4.754598786051852,-5.384489991037037,8.468325867266666,-16.91642522302963,-18.681410110644446,-25.948095922229626,69.53787582954814,65.53753218262221,-4.462221696614818,-24.674151403614815,15.626263741037032,103.29395630817037,85.47968843638517
25.0,-6.363475528240739,2.4182539209259257,6.132936685277778,39.28099144842592,4.467828673055553,-0.4478791500925923,75.5254199462963,-6.396953203518522,-17.492431706666665,-7.50641451462963,-7.555562889351851,-0.43282150268518405,2.807218993888889,22.94709987851852,-3.212244486666666,-8.92252605287037,-7.50641451462963,-4.507917804166667,-6.952083054814815,8.546758722592593,-18.91898507111111,-19.03144492212963,-27.67332862564814,69.25623158231481,65.12283433935185,-1.933471557777779,-25.76437566472222,16.857029892037033,103.8919627787963,87.22075348416665
26.0,-6.534014305807407,3.614132814851852,6.984562211362962,40.35930424263704,6.222498195525925,-0.7643630610888887,73.45673570041481,-6.9921524908222255,-18.41422049688889,-7.506079117133333,-8.33544934971852,-1.2799078709925922,1.7704035880148161,21.500033488496292,-4.556159305407406,-8.10299982831111,-7.506079117133333,-4.273546744474074,-8.263829153748146,7.682620507496297,-21.36760413254074,-19.690890512992592,-29.0343132675037,69.46874570679259,64.85317580853332,-0.697998176770372,-26.437411244192592,16.592885519288885,104.30083012392592,88.79858866813333
27.0,-6.7789323100703704,4.514697714577778,7.85721689276296,41.52775389220741,7.686755392844443,-1.945619620499997,71.0897927917037,-7.19662963570741,-19.174517120722225,-7.505745789214814,-8.940521892385185,-2.098251977237037,0.3280221739148176,20.164586845092593,-5.741522868974074,-6.8632333572962985,-7.505745789214814,-3.9960985821222224,-9.134821040244445,7.075682634237038,-23.54698856439259,-20.190688189559257,-29.805435893081476,69.84673833043705,64.71180820098888,0.21587779584444405,-26.931583564955556,15.898505225455558,104.95109931551481,89.88472146634814
28.0,-7.343805887081483,5.1403146151851855,8.644178049607405,43.57532198526667,8.919977453711109,-4.953271789666661,68.59747442019999,-6.044076214703704,-19.435851628725928,-7.505447179162961,-9.352743030592594,-3.1375440939333332,-2.0711288051999963,19.07922781682963,-6.318235612666669,-4.567145357755558,-7.505447179162961,-3.4082345179925926,-9.488102931066669,6.972617916385186,-25.810989716407406,-20.377267085385185,-30.21729830593333,70.22993729113333,64.71221357803704,0.5330023895037039,-26.890404239511113,14.914569559214815,105.88636722905184,90.47031883465186
29.0,-7.81106438025926,6.129550556029628,9.003936892600002,45.2407766146037,10.099498950729629,-6.376979057137037,65.93840876755183,-5.419662788599999,-19.93603854360741,-7.505161301548147,-10.245396498366667,-4.316916585455555,-3.1876431352962964,17.808331358799997,-7.844495982499997,-3.3570647572962966,-7.505161301548147,-2.580959703692594,-10.475085877874072,6.673201022822225,-28.45171143841111,-20.358365246374078,-26.421560740692602,70.60799437796297,66.11836824392591,-1.9582047688629574,-25.40896048730371,11.240272207177785,106.94062545386296,90.35596817902223
30.0,-8.194555102629629,7.16730757248148,9.218541745518516,46.53268519122222,11.162079562407406,-6.948067792296296,63.19754766374076,-5.216500164370371,-20.435589848296292,-7.504989693148149,-11.387600182037035,-5.591333565888887,-3.844862052925926,16.52522519237037,-9.83186868559259,-2.4635806820000012,-7.504989693148149,-1.7245075866296302,-11.761828265962961,6.272959389074074,-31.18937270988889,-20.149954592222223,-20.626010236481484,71.22206459314815,68.26350078514814,-5.7898404782962976,-22.831973012814814,5.783045339740743,108.10743054755555,89.40814405437037
