Time,Coordinate,Speed,Mean,Std
0,hip_flexion_r,7.5,57.0190766124034,2.80378539998887
1,hip_flexion_r,7.5,55.5507924340809,2.65131921685957
2,hip_flexion_r,7.5,54.4279565119988,2.4952179310391
3,hip_flexion_r,7.5,53.6328038351724,2.34538356726231
4,hip_flexion_r,7.5,53.1111733945971,2.20768693737785
5,hip_flexion_r,7.5,52.7771703217287,2.08316176435947
6,hip_flexion_r,7.5,52.5219550075842,1.9698494460208
7,hip_flexion_r,7.5,52.2238452883213,1.8660877236591
8,hip_flexion_r,7.5,51.7596325259399,1.77514032472324
9,hip_flexion_r,7.5,51.0168555235384,1.71022591959605
10,hip_flexion_r,7.5,49.9048756562541,1.69625454630709
11,hip_flexion_r,7.5,48.362175679393,1.7628643001808
12,hip_flexion_r,7.5,46.3588501334129,1.92890697343282
13,hip_flexion_r,7.5,43.8949558595466,2.19149425971284
14,hip_flexion_r,7.5,40.9957448190598,2.53006176055117
15,hip_flexion_r,7.5,37.7045877302547,2.91664834739169
16,hip_flexion_r,7.5,34.0751479176262,3.32144663303963
17,hip_flexion_r,7.5,30.1653302644799,3.71355705736105
18,hip_flexion_r,7.5,26.034748901816,4.06103164006669
19,hip_flexion_r,7.5,21.7453193105538,4.33260544030744
20,hip_flexion_r,7.5,17.3631254763949,4.50122870197833
21,hip_flexion_r,7.5,12.9598625307061,4.54817476455578
22,hip_flexion_r,7.5,8.6133156611122,4.46645065926484
23,hip_flexion_r,7.5,4.40702054805855,4.26331947880098
24,hip_flexion_r,7.5,0.428750177544779,3.96264021965832
25,hip_flexion_r,7.5,-3.2327853480288,3.60693470910246
26,hip_flexion_r,7.5,-6.49271770759092,3.25675575074912
27,hip_flexion_r,7.5,-9.27506073987805,2.98154259796094
28,hip_flexion_r,7.5,-11.5171472528928,2.83476633156844
29,hip_flexion_r,7.5,-13.1736825742539,2.82119129399701
30,hip_flexion_r,7.5,-14.2210012838391,2.89038409869668
31,hip_flexion_r,7.5,-14.6612582281694,2.9688980128928
32,hip_flexion_r,7.5,-14.5252185956882,2.99614560731592
33,hip_flexion_r,7.5,-13.8720774255065,2.93977498014482
34,hip_flexion_r,7.5,-12.7826432335564,2.79059437168971
35,hip_flexion_r,7.5,-11.3609229188949,2.57015874789584
36,hip_flexion_r,7.5,-9.71635794638121,2.30866405609948
37,hip_flexion_r,7.5,-7.95408444231193,2.03675743535741
38,hip_flexion_r,7.5,-6.16950720770649,1.78393273170781
39,hip_flexion_r,7.5,-4.44369148751607,1.57547359555292
40,hip_flexion_r,7.5,-2.840873029736,1.42893768352419
41,hip_flexion_r,7.5,-1.40701946859631,1.35037502209295
42,hip_flexion_r,7.5,-0.168786796529487,1.33412389568129
43,hip_flexion_r,7.5,0.867003792133151,1.36853933683397
44,hip_flexion_r,7.5,1.7128568778168,1.44288593644308
45,hip_flexion_r,7.5,2.39883734175042,1.54954157683609
46,hip_flexion_r,7.5,2.96997449664214,1.68170241411077
47,hip_flexion_r,7.5,3.48352293779872,1.83024102476727
48,hip_flexion_r,7.5,4.00635975056091,1.98240942933991
49,hip_flexion_r,7.5,4.61217640022275,2.12278006133111
50,hip_flexion_r,7.5,5.37801314906121,2.23528574803256
51,hip_flexion_r,7.5,6.38188697095734,2.30786598524802
52,hip_flexion_r,7.5,7.69474428085941,2.32826089853253
53,hip_flexion_r,7.5,9.37908818329168,2.29116800547253
54,hip_flexion_r,7.5,11.482991882725,2.19962553352539
55,hip_flexion_r,7.5,14.0342498253617,2.06747349491171
56,hip_flexion_r,7.5,17.0349143116464,1.91930641082534
57,hip_flexion_r,7.5,20.4580222896052,1.78609264697988
58,hip_flexion_r,7.5,24.2480910798395,1.69742103873281
59,hip_flexion_r,7.5,28.3257491273786,1.67322957984754
60,hip_flexion_r,7.5,32.5955965815583,1.71835122847965
61,hip_flexion_r,7.5,36.9556906715251,1.82292035081835
62,hip_flexion_r,7.5,41.3069411808424,1.96852860592047
63,hip_flexion_r,7.5,45.5608617528584,2.13635681312782
64,hip_flexion_r,7.5,49.644763646167,2.31369466966236
65,hip_flexion_r,7.5,53.5046563334458,2.49682565120738
66,hip_flexion_r,7.5,57.1064720688723,2.6893911290878
67,hip_flexion_r,7.5,60.4347295232728,2.89725479401584
68,hip_flexion_r,7.5,63.4902810649506,3.12203587719863
69,hip_flexion_r,7.5,66.2884853318071,3.35854895835819
70,hip_flexion_r,7.5,68.8512717945269,3.59564634622965
71,hip_flexion_r,7.5,71.2044534699273,3.81879511735047
72,hip_flexion_r,7.5,73.374105690183,4.01369051612538
73,hip_flexion_r,7.5,75.383518958573,4.16903367306031
74,hip_flexion_r,7.5,77.2511094507063,4.27776465121345
75,hip_flexion_r,7.5,78.9891376326098,4.33668936121184
76,hip_flexion_r,7.5,80.6026258937973,4.3451669342292
77,hip_flexion_r,7.5,82.0882540603474,4.30392178372503
78,hip_flexion_r,7.5,83.4337225752327,4.21459936443825
79,hip_flexion_r,7.5,84.61812107061,4.07994515631254
80,hip_flexion_r,7.5,85.6133832413524,3.9042277613233
81,hip_flexion_r,7.5,86.3866203321713,3.69366561815007
82,hip_flexion_r,7.5,86.9031885454772,3.45672197480745
83,hip_flexion_r,7.5,87.1303724953711,3.20415078942471
84,hip_flexion_r,7.5,87.0412889027926,2.94849679473568
85,hip_flexion_r,7.5,86.6182107056618,2.70270852102862
86,hip_flexion_r,7.5,85.8545080030666,2.47806368535884
87,hip_flexion_r,7.5,84.7549141406819,2.28227899178264
88,hip_flexion_r,7.5,83.3344326257087,2.11871542922086
89,hip_flexion_r,7.5,81.6165477758593,1.98722238163245
90,hip_flexion_r,7.5,79.6314730154909,1.88638363828963
91,hip_flexion_r,7.5,77.4149408613165,1.81578771363697
92,hip_flexion_r,7.5,75.0077458052169,1.77644808082983
93,hip_flexion_r,7.5,72.4560234764675,1.76865172135353
94,hip_flexion_r,7.5,69.8120239953417,1.78869577424062
95,hip_flexion_r,7.5,67.1348909665292,1.82705242228741
96,hip_flexion_r,7.5,64.490843244267,1.86910856267495
97,hip_flexion_r,7.5,61.9521712649807,1.89760944000595
98,hip_flexion_r,7.5,59.5943879401642,1.89561652124232
99,hip_flexion_r,7.5,57.4908858554974,1.84948719829192
100,hip_flexion_r,7.5,55.7050680011078,1.75168973798116
