Time,Coordinate,Speed,Mean,Std
0,lumbar_extension,8.0,1.00987516518883,3.43780250440969
1,lumbar_extension,8.0,0.691325902331189,3.31720941156773
2,lumbar_extension,8.0,0.41593535766226,3.15453039220478
3,lumbar_extension,8.0,0.185410956870686,2.95215509309171
4,lumbar_extension,8.0,0.00959834177277696,2.71674521008834
5,lumbar_extension,8.0,-0.0937014032241357,2.46022209543261
6,lumbar_extension,8.0,-0.100873963923325,2.19909617397027
7,lumbar_extension,8.0,0.0134009633463755,1.95228337696492
8,lumbar_extension,8.0,0.271472919006692,1.73787650669184
9,lumbar_extension,8.0,0.68911287194609,1.56932834750419
10,lumbar_extension,8.0,1.27375481204652,1.4519018169198
11,lumbar_extension,8.0,2.02447667832828,1.38108208701435
12,lumbar_extension,8.0,2.93314775277139,1.34464874865347
13,lumbar_extension,8.0,3.98609143349338,1.32773559589281
14,lumbar_extension,8.0,5.16569457770288,1.31774319045949
15,lumbar_extension,8.0,6.45155481148718,1.30691804529075
16,lumbar_extension,8.0,7.82110465273843,1.29291174978059
17,lumbar_extension,8.0,9.24997590467195,1.27849763769835
18,lumbar_extension,8.0,10.7123881746874,1.27089326836853
19,lumbar_extension,8.0,12.1816097845373,1.28018772721139
20,lumbar_extension,8.0,13.6303181607806,1.31615913571371
21,lumbar_extension,8.0,15.0307027991178,1.38391971439887
22,lumbar_extension,8.0,16.3543568913338,1.48062673046895
23,lumbar_extension,8.0,17.5721574205108,1.59541149100515
24,lumbar_extension,8.0,18.6543345232982,1.71228785608039
25,lumbar_extension,8.0,19.5709601083209,1.81430147723664
26,lumbar_extension,8.0,20.2876826437608,1.89132717625298
27,lumbar_extension,8.0,20.7838406221731,1.93179338072473
28,lumbar_extension,8.0,21.04167749325,1.93245780212103
29,lumbar_extension,8.0,21.0533561034473,1.89512877103244
30,lumbar_extension,8.0,20.8225402122874,1.82538673908787
31,lumbar_extension,8.0,20.3646188970092,1.73106772344594
32,lumbar_extension,8.0,19.7057298314154,1.62083519316866
33,lumbar_extension,8.0,18.8808847818706,1.50318338376868
34,lumbar_extension,8.0,17.9314995938858,1.38604437743469
35,lumbar_extension,8.0,16.9025033144649,1.27684354377923
36,lumbar_extension,8.0,15.8391453886107,1.18256306348331
37,lumbar_extension,8.0,14.7837480275902,1.10943629685002
38,lumbar_extension,8.0,13.772743864345,1.06226865835457
39,lumbar_extension,8.0,12.8343321015624,1.04381421328119
40,lumbar_extension,8.0,11.986994149916,1.05478663451851
41,lumbar_extension,8.0,11.2389390698551,1.09456602712451
42,lumbar_extension,8.0,10.5884719338103,1.16189860182609
43,lumbar_extension,8.0,10.0253767858831,1.25498541816369
44,lumbar_extension,8.0,9.53328856488682,1.37123911553079
45,lumbar_extension,8.0,9.09265275603419,1.50731521608852
46,lumbar_extension,8.0,8.68384825156335,1.65960437902035
47,lumbar_extension,8.0,8.29008629945716,1.82509828045392
48,lumbar_extension,8.0,7.89946808273904,2.00232827818027
49,lumbar_extension,8.0,7.50599878601543,2.19180564587985
50,lumbar_extension,8.0,7.11018392994901,2.39566040466943
51,lumbar_extension,8.0,6.7205151424946,2.61725968053804
52,lumbar_extension,8.0,6.3530106467476,2.85796971315734
53,lumbar_extension,8.0,6.03013742037914,3.11802221468406
54,lumbar_extension,8.0,5.778049668934,3.39431641051938
55,lumbar_extension,8.0,5.62235386558372,3.67930003748573
56,lumbar_extension,8.0,5.58342576080214,3.96057371728907
57,lumbar_extension,8.0,5.67257320761705,4.22134253174888
58,lumbar_extension,8.0,5.88998338370068,4.44197266977156
59,lumbar_extension,8.0,6.22482188633023,4.60298440649208
60,lumbar_extension,8.0,6.6575742772064,4.6892044020787
61,lumbar_extension,8.0,7.16433592823739,4.69349118076082
62,lumbar_extension,8.0,7.72185824800683,4.61797049582553
63,lumbar_extension,8.0,8.31154672015268,4.47234523811996
64,lumbar_extension,8.0,8.92117874542863,4.2707082319722
65,lumbar_extension,8.0,9.54442598588887,4.028492429563
66,lumbar_extension,8.0,10.1791930928597,3.76042008971011
67,lumbar_extension,8.0,10.8258084322732,3.47972973113448
68,lumbar_extension,8.0,11.4856218850553,3.198617844794
69,lumbar_extension,8.0,12.1600028852716,2.92929771445165
70,lumbar_extension,8.0,12.8494531949816,2.68443781796142
71,lumbar_extension,8.0,13.552703128252,2.47556151927734
72,lumbar_extension,8.0,14.2656895625183,2.30909255945836
73,lumbar_extension,8.0,14.9802579790935,2.18246469402839
74,lumbar_extension,8.0,15.6828560315424,2.08455465372716
75,lumbar_extension,8.0,16.3537216835841,2.00123654597031
76,lumbar_extension,8.0,16.9645692273633,1.92354283357043
77,lumbar_extension,8.0,17.484863778642,1.84609523147597
78,lumbar_extension,8.0,17.8820898526762,1.77014124096551
79,lumbar_extension,8.0,18.1260617868237,1.70167046420271
80,lumbar_extension,8.0,18.1919045725724,1.65024713097677
81,lumbar_extension,8.0,18.062065422505,1.62731047995797
82,lumbar_extension,8.0,17.7275893462386,1.64344024821023
83,lumbar_extension,8.0,17.1887666538486,1.70495043566115
84,lumbar_extension,8.0,16.4552093502413,1.81151877626718
85,lumbar_extension,8.0,15.5454703665018,1.95642209036162
86,lumbar_extension,8.0,14.4862207428444,2.12899417919668
87,lumbar_extension,8.0,13.3109357561734,2.31739072454743
88,lumbar_extension,8.0,12.0580744612813,2.51046686707322
89,lumbar_extension,8.0,10.7688880929047,2.69900282321785
90,lumbar_extension,8.0,9.48500407458962,2.8765387091062
91,lumbar_extension,8.0,8.24568031708366,3.03938872849932
92,lumbar_extension,8.0,7.08458413746537,3.1856765558542
93,lumbar_extension,8.0,6.0264472436827,3.31406343697393
94,lumbar_extension,8.0,5.08471180620662,3.42293603015864
95,lumbar_extension,8.0,4.26130839868841,3.51020954102591
96,lumbar_extension,8.0,3.54879552549901,3.57345153149493
97,lumbar_extension,8.0,2.93402434764019,3.60995088026911
98,lumbar_extension,8.0,2.40199044499844,3.61660914675635
99,lumbar_extension,8.0,1.93897071825639,3.58996266369007
100,lumbar_extension,8.0,1.53477593426712,3.52670583953511
