Time,Coordinate,Speed,Mean,Std
0,ankle_angle_r,4.0 m/s,-21.1186355188947,4.83740048151233
1,ankle_angle_r,4.0 m/s,-18.5964478753293,4.50995020292831
2,ankle_angle_r,4.0 m/s,-15.3777892410071,4.06633647380231
3,ankle_angle_r,4.0 m/s,-11.5350876137909,3.51226771016414
4,ankle_angle_r,4.0 m/s,-7.41148463451947,2.87367454117999
5,ankle_angle_r,4.0 m/s,-3.30371570869964,2.20316944840586
6,ankle_angle_r,4.0 m/s,0.568563476222475,1.57740199454077
7,ankle_angle_r,4.0 m/s,4.09819080945722,1.0246623288129
8,ankle_angle_r,4.0 m/s,7.23610476680479,0.640137987151661
9,ankle_angle_r,4.0 m/s,9.98929189821618,0.528895134370552
10,ankle_angle_r,4.0 m/s,12.3813537428392,0.597762856871742
11,ankle_angle_r,4.0 m/s,14.4146935282186,0.741059157718804
12,ankle_angle_r,4.0 m/s,16.0970353881542,0.855229258951304
13,ankle_angle_r,4.0 m/s,17.4217398514284,1.03360615366344
14,ankle_angle_r,4.0 m/s,18.3130674265678,1.29147448265736
15,ankle_angle_r,4.0 m/s,18.7813009183667,1.6675101015495
16,ankle_angle_r,4.0 m/s,18.6778384743644,2.18055335097069
17,ankle_angle_r,4.0 m/s,18.0431846335102,2.78173592328115
18,ankle_angle_r,4.0 m/s,16.7658505923147,3.43466866463453
19,ankle_angle_r,4.0 m/s,14.8806298412309,4.15311675837993
20,ankle_angle_r,4.0 m/s,12.3838521826006,4.83492458263885
21,ankle_angle_r,4.0 m/s,9.30248841860704,5.53910463459802
22,ankle_angle_r,4.0 m/s,5.72690438508684,6.15729226566095
23,ankle_angle_r,4.0 m/s,1.73542945924901,6.69431335541144
24,ankle_angle_r,4.0 m/s,-2.54148280327707,7.10082607946928
25,ankle_angle_r,4.0 m/s,-6.97284685363932,7.34539201241179
26,ankle_angle_r,4.0 m/s,-11.3814704230171,7.37578384199936
27,ankle_angle_r,4.0 m/s,-15.6178289352489,7.19789411637241
28,ankle_angle_r,4.0 m/s,-19.5391641095985,6.8045847139532
29,ankle_angle_r,4.0 m/s,-23.0107611581648,6.22649049612467
30,ankle_angle_r,4.0 m/s,-26.0110550572576,5.52683631587173
31,ankle_angle_r,4.0 m/s,-28.4446920239292,4.71892799053622
32,ankle_angle_r,4.0 m/s,-30.3824358218222,3.85463887791993
33,ankle_angle_r,4.0 m/s,-31.8121174786302,2.99933230171981
34,ankle_angle_r,4.0 m/s,-32.8068486607359,2.17910393529348
35,ankle_angle_r,4.0 m/s,-33.4304357472926,1.60925759893489
36,ankle_angle_r,4.0 m/s,-33.7645799721336,1.40260525256647
37,ankle_angle_r,4.0 m/s,-33.8883348948336,1.54968058569275
38,ankle_angle_r,4.0 m/s,-33.8843753172016,1.7842728927308
39,ankle_angle_r,4.0 m/s,-33.8059116673334,1.97598205157587
40,ankle_angle_r,4.0 m/s,-33.6935490344514,2.09443886604192
41,ankle_angle_r,4.0 m/s,-33.569222800255,2.13119786182859
42,ankle_angle_r,4.0 m/s,-33.4252838349396,2.09971480237504
43,ankle_angle_r,4.0 m/s,-33.254181227036,2.00934930890703
44,ankle_angle_r,4.0 m/s,-33.0340595854827,1.87436945953835
45,ankle_angle_r,4.0 m/s,-32.7452457951388,1.7193690117492
46,ankle_angle_r,4.0 m/s,-32.3626861438655,1.59171998361726
47,ankle_angle_r,4.0 m/s,-31.8762862249409,1.51440660727914
48,ankle_angle_r,4.0 m/s,-31.2744944166237,1.50174082097723
49,ankle_angle_r,4.0 m/s,-30.5623795237385,1.53696545159397
50,ankle_angle_r,4.0 m/s,-29.7481844418022,1.55848749419882
51,ankle_angle_r,4.0 m/s,-28.8556130535938,1.55457653430433
52,ankle_angle_r,4.0 m/s,-27.902778541271,1.48474538821075
53,ankle_angle_r,4.0 m/s,-26.919544851674,1.36622945149856
54,ankle_angle_r,4.0 m/s,-25.9182793437458,1.20872546448215
55,ankle_angle_r,4.0 m/s,-24.9100436590906,1.04024140243128
56,ankle_angle_r,4.0 m/s,-23.8955719667284,0.887622120422244
57,ankle_angle_r,4.0 m/s,-22.8662510131334,0.776774381068088
