Time,Coordinate,Speed,Mean,Std
0,hip_adduction_r,7.0,2.02838633223773,1.92004919708327
1,hip_adduction_r,7.0,2.92636428962073,2.03915196917256
2,hip_adduction_r,7.0,3.88645942052622,2.16237621125075
3,hip_adduction_r,7.0,4.88269577230903,2.29438634294307
4,hip_adduction_r,7.0,5.88931535310874,2.43838724623052
5,hip_adduction_r,7.0,6.88042857984809,2.59545103383325
6,hip_adduction_r,7.0,7.82822112086948,2.76359416162341
7,hip_adduction_r,7.0,8.70160611967406,2.93701371549812
8,hip_adduction_r,7.0,9.4661240380794,3.10613751494641
9,hip_adduction_r,7.0,10.0850866390322,3.25893130925831
10,hip_adduction_r,7.0,10.5219078171158,3.38326579190124
11,hip_adduction_r,7.0,10.743624053689,3.4694738914029
12,hip_adduction_r,7.0,10.7251919250253,3.51214749535897
13,hip_adduction_r,7.0,10.4533795457137,3.51065788303404
14,hip_adduction_r,7.0,9.92903262246836,3.46842026639193
15,hip_adduction_r,7.0,9.16742432125656,3.39137117653585
16,hip_adduction_r,7.0,8.19716047482282,3.2861676288197
17,hip_adduction_r,7.0,7.0580951049344,3.15850368113414
18,hip_adduction_r,7.0,5.79846407878014,3.01217601029203
19,hip_adduction_r,7.0,4.47140443238196,2.84940672465168
20,hip_adduction_r,7.0,3.13110537381732,2.6719864878532
21,hip_adduction_r,7.0,1.82878701331155,2.48232242541016
22,hip_adduction_r,7.0,0.608719036128007,2.28418861229006
23,hip_adduction_r,7.0,-0.495129975626403,2.0836671309347
24,hip_adduction_r,7.0,-1.46089240779058,1.89032118764659
25,hip_adduction_r,7.0,-2.27847792164294,1.71760417097871
26,hip_adduction_r,7.0,-2.947425440857,1.5809485512229
27,hip_adduction_r,7.0,-3.47391642182807,1.49258070858166
28,hip_adduction_r,7.0,-3.8681515358505,1.45485979086829
29,hip_adduction_r,7.0,-4.14289396785031,1.45758446497968
30,hip_adduction_r,7.0,-4.3131259759335,1.48246914334307
31,hip_adduction_r,7.0,-4.39608505839195,1.51046348529524
32,hip_adduction_r,7.0,-4.41083029913698,1.52625704167696
33,hip_adduction_r,7.0,-4.37692903575125,1.51933818007838
34,hip_adduction_r,7.0,-4.31264412606724,1.48369348883566
35,hip_adduction_r,7.0,-4.23421143883821,1.41698028641287
36,hip_adduction_r,7.0,-4.15495023553884,1.32054610751225
37,hip_adduction_r,7.0,-4.08625402447742,1.19877552719807
38,hip_adduction_r,7.0,-4.0388133864209,1.05850812549474
39,hip_adduction_r,7.0,-4.02354599968787,0.908246741551336
40,hip_adduction_r,7.0,-4.05200164491541,0.756985079521712
41,hip_adduction_r,7.0,-4.13631474505502,0.613132176809265
42,hip_adduction_r,7.0,-4.28911660733703,0.48426132716666
43,hip_adduction_r,7.0,-4.52370787592746,0.377838294720945
44,hip_adduction_r,7.0,-4.8544432157917,0.302789006040762
45,hip_adduction_r,7.0,-5.29694776660018,0.27192221163708
46,hip_adduction_r,7.0,-5.86772217809209,0.300709536035921
47,hip_adduction_r,7.0,-6.58309765346823,0.396933656894171
48,hip_adduction_r,7.0,-7.45769090758105,0.558283979896217
49,hip_adduction_r,7.0,-8.50218596465042,0.778302101541612
50,hip_adduction_r,7.0,-9.72023224115526,1.04651309939152
51,hip_adduction_r,7.0,-11.1063024953699,1.34724919483798
52,hip_adduction_r,7.0,-12.6356384551131,1.66320680343882
53,hip_adduction_r,7.0,-14.2688374308419,1.97737232843988
54,hip_adduction_r,7.0,-15.9514610828802,2.27480482821968
55,hip_adduction_r,7.0,-17.6190100319821,2.54304641572172
56,hip_adduction_r,7.0,-19.2036102080462,2.77147778267757
57,hip_adduction_r,7.0,-20.6400690617564,2.9498186900138
58,hip_adduction_r,7.0,-21.8699031733129,3.06664058936837
59,hip_adduction_r,7.0,-22.8435984085958,3.10934599991201
60,hip_adduction_r,7.0,-23.5218780753009,3.06621991195466
61,hip_adduction_r,7.0,-23.8762108060984,2.92975040115915
62,hip_adduction_r,7.0,-23.8886231689665,2.70027260509599
63,hip_adduction_r,7.0,-23.5515229154406,2.38989562463138
64,hip_adduction_r,7.0,-22.8683755998434,2.02756964091678
65,hip_adduction_r,7.0,-21.8550058332817,1.66737369782264
66,hip_adduction_r,7.0,-20.5403328525945,1.40015457558998
67,hip_adduction_r,7.0,-18.9650075989067,1.33531981585313
68,hip_adduction_r,7.0,-17.1808938203125,1.50007786772259
69,hip_adduction_r,7.0,-15.2483669979498,1.80149105691826
70,hip_adduction_r,7.0,-13.2293622957481,2.13488742776372
71,hip_adduction_r,7.0,-11.1856443424789,2.43770999144602
72,hip_adduction_r,7.0,-9.17579749209713,2.67770412023079
