Time,Coordinate,Speed,Mean,Std
0,lumbar_rotation,7.5,-15.8448806350245,1.01832156658819
1,lumbar_rotation,7.5,-14.0407288970442,1.18925262737381
2,lumbar_rotation,7.5,-12.041117087785,1.34291926599492
3,lumbar_rotation,7.5,-9.87063803977465,1.48390064391546
4,lumbar_rotation,7.5,-7.55726406632349,1.61632451890742
5,lumbar_rotation,7.5,-5.13181052023975,1.7433011490914
6,lumbar_rotation,7.5,-2.62772895988504,1.86676265772601
7,lumbar_rotation,7.5,-0.0813017943965911,1.98766776083607
8,lumbar_rotation,7.5,2.46817545843818,2.106308975061
9,lumbar_rotation,7.5,4.97892259205747,2.22236779063516
10,lumbar_rotation,7.5,7.40824534123032,2.33467490725168
11,lumbar_rotation,7.5,9.71471248989782,2.44092777039945
12,lumbar_rotation,7.5,11.860129850197,2.53759939284945
13,lumbar_rotation,7.5,13.8108586478969,2.62016532020252
14,lumbar_rotation,7.5,15.5385665497466,2.68368289675715
15,lumbar_rotation,7.5,17.0207599126192,2.72364223505479
16,lumbar_rotation,7.5,18.2411987825722,2.73690376342445
17,lumbar_rotation,7.5,19.1900341487977,2.72254961680643
18,lumbar_rotation,7.5,19.863600311356,2.68252002105617
19,lumbar_rotation,7.5,20.2641729631166,2.62192875204048
20,lumbar_rotation,7.5,20.4001300190105,2.54893508607513
21,lumbar_rotation,7.5,20.2864938289105,2.4740715145403
22,lumbar_rotation,7.5,19.9454641735299,2.4089263783438
23,lumbar_rotation,7.5,19.4069050684637,2.36414300102491
24,lumbar_rotation,7.5,18.7089788680396,2.34706078089213
25,lumbar_rotation,7.5,17.8985378915207,2.35975563826519
26,lumbar_rotation,7.5,17.0302820586446,2.39817031097362
27,lumbar_rotation,7.5,16.1639671298488,2.45248420631585
28,lumbar_rotation,7.5,15.3599873773771,2.50852852979826
29,lumbar_rotation,7.5,14.6744957533949,2.55011798412
30,lumbar_rotation,7.5,14.1551344949785,2.56191885932885
31,lumbar_rotation,7.5,13.837781990076,2.5321082368764
32,lumbar_rotation,7.5,13.7442234997147,2.4544977459473
33,lumbar_rotation,7.5,13.8807009941824,2.33008865435677
34,lumbar_rotation,7.5,14.2391275447135,2.16503106347513
35,lumbar_rotation,7.5,14.7936493857324,1.97734095330202
36,lumbar_rotation,7.5,15.5065414710385,1.7884578523356
37,lumbar_rotation,7.5,16.3319364149174,1.61902642335049
38,lumbar_rotation,7.5,17.2177837308703,1.48653835483434
