Time,Coordinate,Speed,Mean,Std
0,arm_flex_r,7.0,-20.792642777974,9.6676983137977
1,arm_flex_r,7.0,-18.0928321674837,9.64843479047729
2,arm_flex_r,7.0,-15.4198517075872,9.60818163653635
3,arm_flex_r,7.0,-12.7669601296557,9.55780000754509
4,arm_flex_r,7.0,-10.1302520387659,9.50747896782738
5,arm_flex_r,7.0,-7.50877034711838,9.4662346103146
6,arm_flex_r,7.0,-4.90405252584082,9.44171867137643
7,arm_flex_r,7.0,-2.31952154894219,9.44033873912518
8,arm_flex_r,7.0,0.240003685754243,9.46753396380069
9,arm_flex_r,7.0,2.76863914233475,9.52772767643777
10,arm_flex_r,7.0,5.25972511462257,9.62363959867641
11,arm_flex_r,7.0,7.70617485380749,9.75532357762414
12,arm_flex_r,7.0,10.1008591434475,9.91955312674553
13,arm_flex_r,7.0,12.4370219593408,10.1096878362925
14,arm_flex_r,7.0,14.7087922564367,10.3157632980952
15,arm_flex_r,7.0,16.9118300742428,10.5247781803375
16,arm_flex_r,7.0,19.0438949224166,10.7214372678207
17,arm_flex_r,7.0,21.1049911019614,10.8894665371392
18,arm_flex_r,7.0,23.0969292091662,11.0131717534403
19,arm_flex_r,7.0,25.0224557325007,11.0787845905473
20,arm_flex_r,7.0,26.8842379623886,11.0754432286885
21,arm_flex_r,7.0,28.6838269471477,10.9958925042103
22,arm_flex_r,7.0,30.4205148298894,10.8369388452182
23,arm_flex_r,7.0,32.090063976564,10.5996022676706
24,arm_flex_r,7.0,33.6835481630895,10.289020701026
25,arm_flex_r,7.0,35.18665237318,9.91428300787562
26,arm_flex_r,7.0,36.579601638897,9.48830851725516
27,arm_flex_r,7.0,37.8376563110977,9.02776684061174
28,arm_flex_r,7.0,38.9320959062728,8.55284887452294
29,arm_flex_r,7.0,39.8317863676604,8.0865290513496
30,arm_flex_r,7.0,40.5054438023955,7.6529909139132
31,arm_flex_r,7.0,40.9243837048988,7.27511448921945
32,arm_flex_r,7.0,41.0652422695808,6.97125603416144
33,arm_flex_r,7.0,40.9121984243036,6.75206881284587
34,arm_flex_r,7.0,40.4566665301973,6.62112407975313
35,arm_flex_r,7.0,39.7027426128831,6.56855625407066
36,arm_flex_r,7.0,38.6636213899996,6.57685886181297
37,arm_flex_r,7.0,37.3596153154632,6.6258368045208
38,arm_flex_r,7.0,35.8173284621809,6.69441910894874
39,arm_flex_r,7.0,34.0675258524381,6.76300121272936
40,arm_flex_r,7.0,32.1429737507864,6.81501579479866
41,arm_flex_r,7.0,30.0765319533172,6.83785472340489
42,arm_flex_r,7.0,27.8996522810957,6.82335891278618
43,arm_flex_r,7.0,25.6413505238984,6.76791391427795
44,arm_flex_r,7.0,23.3276095385118,6.67196063719273
45,arm_flex_r,7.0,20.9808905634799,6.53879210172872
46,arm_flex_r,7.0,18.6194358473433,6.37321741648939
47,arm_flex_r,7.0,16.2568151964709,6.18118322383649
48,arm_flex_r,7.0,13.9025014328617,5.97066094484886
49,arm_flex_r,7.0,11.563262316803,5.75300936080436
50,arm_flex_r,7.0,9.24412274354395,5.54343392799233
51,arm_flex_r,7.0,6.94846835698333,5.35925169593141
52,arm_flex_r,7.0,4.67442692012276,5.21578520280493
53,arm_flex_r,7.0,2.41609834277106,5.12327262269965
54,arm_flex_r,7.0,0.164271709577084,5.08649079193444
55,arm_flex_r,7.0,-2.09165409859594,5.10509226116624
56,arm_flex_r,7.0,-4.36173470686668,5.17439206144977
57,arm_flex_r,7.0,-6.65395759762606,5.286400331931
