-0.28985507246377296, 37.62962962962962
1.7391304347826022, 37.03703703703704
3.7681159420289845, 36.74074074074073
5.7971014492753525, 36.44444444444444
8.115942028985508, 36.44444444444444
10.144927536231876, 36.14814814814815
11.884057971014492, 35.25925925925925
13.333333333333329, 34.37037037037037
15.072463768115938, 32.888888888888886
16.52173913043478, 31.703703703703695
17.97101449275361, 29.925925925925924
19.13043478260869, 28.444444444444443
20.289855072463766, 26.962962962962962
21.159420289855063, 25.481481481481467
22.31884057971014, 24
23.47826086956522, 21.925925925925924
24.637681159420282, 20.740740740740733
25.79710144927536, 19.259259259259267
26.956521739130423, 17.77777777777777
27.826086956521735, 16.296296296296305
28.985507246376798, 15.407407407407419
29.85507246376811, 14.222222222222229
30.724637681159408, 13.333333333333343
32.17391304347825, 12.148148148148152
33.623188405797094, 11.259259259259267
35.07246376811594, 10.370370370370381
36.81159420289855, 10.074074074074076
38.84057971014492, 9.777777777777771
41.15942028985506, 9.777777777777771
43.18840579710144, 9.777777777777771
44.92753623188405, 10.074074074074076
46.66666666666666, 10.962962962962962
48.69565217391303, 11.851851851851848
50.72463768115941, 13.037037037037038
52.17391304347825, 13.925925925925924
53.62318840579708, 15.407407407407419
54.78260869565216, 16.59259259259261
55.942028985507235, 17.77777777777777
57.10144927536231, 19.55555555555557
58.55072463768114, 21.037037037037038
59.420289855072454, 22.22222222222223
60.8695652173913, 24.296296296296305
61.739130434782595, 26.074074074074076
62.60869565217391, 27.851851851851848
63.768115942028984, 29.037037037037038
64.63768115942028, 30.518518518518505
65.21739130434781, 32
66.08695652173911, 33.18518518518519
66.66666666666666, 34.66666666666666
67.53623188405795, 36.14814814814815
68.40579710144927, 37.33333333333333
69.27536231884056, 38.518518518518505
70.14492753623188, 39.703703703703695
71.01449275362317, 40.888888888888886
71.88405797101447, 42.074074074074076
72.75362318840578, 43.25925925925925
73.62318840579708, 44.14814814814814
74.78260869565216, 45.33333333333333
76.52173913043477, 46.518518518518505
78.26086956521738, 47.703703703703695
80.28985507246375, 48.29629629629629
82.6086956521739, 48.59259259259258
84.3478260869565, 48.59259259259258
86.37681159420288, 47.703703703703695
87.53623188405797, 47.1111111111111
89.27536231884056, 46.222222222222214
91.01449275362316, 44.74074074074073
92.17391304347825, 43.55555555555554
93.33333333333331, 42.66666666666666
94.4927536231884, 41.77777777777777
95.94202898550722, 40.29629629629629
97.68115942028984, 39.111111111111114
99.13043478260869, 38.222222222222214
99.99999999999997, 37.925925925925924
96.52173913043478, 39.703703703703695
95.07246376811594, 41.185185185185176
90.43478260869563, 45.62962962962962
88.40579710144925, 46.518518518518505
85.50724637681157, 48.29629629629629
81.44927536231882, 48.29629629629629
