Percent_Stride,hip_flexion_constantrun_3p0_Mean,hip_flexion_constantrun_3p0_Std,knee_angle_constantrun_3p0_Mean,knee_angle_constantrun_3p0_Std,pelvis_tx_constantrun_3p0_Mean,pelvis_tx_constantrun_3p0_Std,hip_flexion_constantrun_4p0_Mean,hip_flexion_constantrun_4p0_Std,knee_angle_constantrun_4p0_Mean,knee_angle_constantrun_4p0_Std,pelvis_tx_constantrun_4p0_Mean,pelvis_tx_constantrun_4p0_Std,hip_flexion_constantrun_5p0_Mean,hip_flexion_constantrun_5p0_Std,knee_angle_constantrun_5p0_Mean,knee_angle_constantrun_5p0_Std,pelvis_tx_constantrun_5p0_Mean,pelvis_tx_constantrun_5p0_Std,hip_flexion_constantrun_6p0_Mean,hip_flexion_constantrun_6p0_Std,knee_angle_constantrun_6p0_Mean,knee_angle_constantrun_6p0_Std,pelvis_tx_constantrun_6p0_Mean,pelvis_tx_constantrun_6p0_Std,hip_flexion_constantrun_jog_Mean,hip_flexion_constantrun_jog_Std,knee_angle_constantrun_jog_Mean,knee_angle_constantrun_jog_Std,pelvis_tx_constantrun_jog_Mean,pelvis_tx_constantrun_jog_Std,hip_flexion_fly_3p0_Mean,hip_flexion_fly_3p0_Std,knee_angle_fly_3p0_Mean,knee_angle_fly_3p0_Std,pelvis_tx_fly_3p0_Mean,pelvis_tx_fly_3p0_Std,hip_flexion_fly_4p0_Mean,hip_flexion_fly_4p0_Std,knee_angle_fly_4p0_Mean,knee_angle_fly_4p0_Std,pelvis_tx_fly_4p0_Mean,pelvis_tx_fly_4p0_Std,hip_flexion_fly_5p0_Mean,hip_flexion_fly_5p0_Std,knee_angle_fly_5p0_Mean,knee_angle_fly_5p0_Std,pelvis_tx_fly_5p0_Mean,pelvis_tx_fly_5p0_Std,hip_flexion_fly_6p0_Mean,hip_flexion_fly_6p0_Std,knee_angle_fly_6p0_Mean,knee_angle_fly_6p0_Std,pelvis_tx_fly_6p0_Mean,pelvis_tx_fly_6p0_Std,hip_flexion_fly_jog_Mean,hip_flexion_fly_jog_Std,knee_angle_fly_jog_Mean,knee_angle_fly_jog_Std,pelvis_tx_fly_jog_Mean,pelvis_tx_fly_jog_Std
10.0,-16.789391248851256,8.694675620294902,48.492944199066976,12.644056633997165,-0.04713241944555915,0.0825827590225898,-20.49997458934574,5.725279009329688,57.853461335892604,11.921977968730157,-0.05846031884667831,0.0691642782974413,-21.390627163573257,5.402538439860114,66.32703163673267,10.525267942749563,-0.027443167935001126,0.10078533956984771,-15.910424149685843,16.33852635645623,67.86326140781377,15.877536122241047,-0.03350838667370335,0.1466242059714088,-17.862183229233796,12.243895804218464,56.67754675507164,14.38702971651817,-0.06974791830002461,0.08417855867628615,-17.434895094036058,7.470651996872797,38.62569326365678,11.158606404907523,-0.12640135308663145,0.12292796087215957,-18.423978426608258,7.429623648430401,50.20720154752568,12.553559426018202,-0.13915336776870324,0.11125803790323364,-15.962453190283492,16.94140552769981,57.83006160591187,12.912110017574909,-0.13337743602233898,0.13122750791132035,-14.70686911997689,13.51835100031084,65.44268757324873,13.78964195755216,-0.1091880283524925,0.12122742860150894,-16.644534496331637,10.745800846324638,43.02775080592742,15.964946137004336,-0.152407515618344,0.1135664105431023
11.0,-16.12766525560266,8.934588564254701,50.463540083037394,12.742401836137452,-0.041998515650762416,0.08293932838618759,-19.826478012895027,5.933487749498813,60.02314325466182,11.967039094108488,-0.05224520104535609,0.06866827039789866,-20.61148576649104,5.746028991083436,68.4712713211904,10.553394978838357,-0.02049116620460131,0.1047889239623938,-14.659478557123451,17.35714111118603,69.7410521831088,16.04073105669496,-0.030007660670574927,0.15166069182200462,-17.19027418039164,13.036713257673405,58.634818080574085,14.512065440836134,-0.0657050019241626,0.08758458593349637,-16.865563906160066,7.82317249536152,40.516841266166274,11.199022717305208,-0.12289774413156897,0.12306728298751177,-17.5244579796118,7.741485947937774,52.750818802551876,12.712146546059419,-0.13342467481275302,0.11218282067803567,-15.117469673112167,17.10511533936018,60.103675479032425,12.724192922399043,-0.12652310214444032,0.13399705707911805,-13.54499171650802,13.861232997705523,67.76884085283903,13.737530497185904,-0.10340011569455511,0.12356039606167409,-16.02466216040855,11.155328865097026,45.27069764644462,15.888598284378514,-0.14638957622385573,0.11393341917727855
12.0,-15.44527738825397,9.20101390988705,52.397038350543134,12.813402059837449,-0.037189260430973946,0.0831698926682866,-19.07785315542622,6.13402999294154,62.16220017987095,12.00025094472862,-0.0461952085682809,0.06829842432028964,-19.74324602734937,6.0838590584905585,70.54132929819549,10.599572395409721,-0.013896676892373163,0.10899753402992571,-13.38453834939079,18.14754383822253,71.50205697022386,16.142528984409964,-0.02725519431801537,0.15562449298964537,-16.477593465444713,13.816104387229924,60.552602032155285,14.63403654616908,-0.06181772222039858,0.09146584285179102,-16.230903569993114,8.148732307249313,42.39617576297795,11.261582321719052,-0.11981908712502387,0.12342383058093699,-16.562701144571015,8.015224342390121,55.1926495923431,12.85745086209156,-0.1285029704190159,0.1126503402432811,-14.234589409015989,17.099246674329226,62.27960166691363,12.552044473332767,-0.12012281159019873,0.1358111183894652,-12.389462817169344,14.039737495726655,69.90809903416145,13.717425523738594,-0.09854944047896654,0.12419354054312369,-15.376906487570093,11.556289073531516,47.43807220773483,15.769337668722828,-0.1409328607230497,0.11454327786968994
13.0,-14.764222606864793,9.480160266303045,54.26344369145933,12.834309157691607,-0.03286802610456794,0.08317751342396587,-18.27542362876763,6.343085501624431,64.25306930865301,12.022590561715353,-0.040486553034820544,0.06818623371688042,-18.812744648219606,6.429675557776827,72.53153547126786,10.676515530844059,-0.007907681971762786,0.11284334984003465,-12.04745809727713,18.847767730963987,73.21464383742217,16.259746984345604,-0.025055817865104295,0.15964255396288596,-15.73707695287122,14.555544422862036,62.4134376064882,14.755519569472545,-0.058159374513608454,0.09549511481703414,-15.51728270369874,8.47309652945681,44.29372986444136,11.337629326934033,-0.11695589336591118,0.12390991347316307,-15.505395108521569,8.284989754381987,57.600546836167105,12.96788941334023,-0.12408675269252735,0.11272615138619504,-13.266979193971574,17.061434555665645,64.39350841599341,12.415222848606373,-0.11423632386642933,0.13745698853339505,-11.182328367236579,14.207621129625,71.91540231122295,13.731151537427724,-0.09440418196496485,0.12361590892373894,-14.676182826533188,11.955344565411385,49.58680540503875,15.620565460691525,-0.13581674159279275,0.1152803356784087
14.0,-14.069418796924166,9.75660230939879,56.07168787519445,12.77507784095688,-0.028958399492956553,0.08301998215189009,-17.43445200350649,6.561527619084244,66.28884235797172,12.02910980574231,-0.035195714390973146,0.06825747882653452,-17.85149436308902,6.784465077417756,74.43199357677275,10.791107787507478,-0.0028119534504052117,0.11562813788391141,-10.678759122275444,19.45950598753804,74.87760672923775,16.38709927463173,-0.023368734465772367,0.16354345004111892,-14.974947096376699,15.228971590461057,64.20553521941491,14.866079834064385,-0.054712477348901244,0.0992383842628569,-14.740055039569178,8.811092762130054,46.21123771192132,11.420527496574511,-0.1143377751767815,0.12441485429881474,-14.375117499934492,8.562253404559558,59.96625646725253,13.047554520277851,-0.120100891570881,0.11250601922679698,-12.214632579795982,17.009035383499405,66.46381916474175,12.347708229781631,-0.10888388591596472,0.1389631013777636,-9.898471987941209,14.348832392286058,73.86125516976844,13.75589942795968,-0.09039433023670497,0.12265538570412972,-13.923680727855308,12.346168421483037,51.71959612332146,15.451427990240955,-0.13102513259088772,0.11615299846532795
15.0,-13.328301463781665,10.045817668895364,57.85308536467835,12.68042759162794,-0.02526359145156529,0.08284181882498384,-16.541706027308273,6.774138544865402,68.27590190504004,12.009241169907124,-0.030215727181332377,0.06844102027693726,-16.871265548716025,7.1423405284775985,76.25053016046864,10.947966128083342,0.001253573937038794,0.11656652139347488,-9.3011785105104,19.976180818210835,76.4832106662712,16.520016040532653,-0.022376601840706355,0.16680922632986975,-14.186691359136958,15.800311406941212,65.9476180859964,14.94786154540609,-0.051331552822910784,0.10237712450570252,-13.890656707712457,9.155198047222875,48.15270972620394,11.506158183081732,-0.11226745887602838,0.1247070171273059,-13.193369842696193,8.841808323431799,62.273046015148516,13.118475544573892,-0.1164260888302068,0.11223799491008445,-11.08933877530149,16.954245152266168,68.48820256105977,12.35467977911922,-0.10410483665610282,0.14027923115470542,-8.55331560322528,14.464965962683161,75.74730151721602,13.787900519276072,-0.08652375251932282,0.12171096828826668,-13.132816086305546,12.717265374530083,53.821519245447625,15.25277669138598,-0.12656841756977924,0.11698424410143009
16.0,-12.558308967709054,10.34979748666945,59.5944381670649,12.575334844510262,-0.021813373571025394,0.0826710165194666,-15.578152159424416,6.984261259012064,70.22749773449024,11.975906220834663,-0.025572098519575863,0.06878002513582376,-15.845344015570559,7.47804635355874,78.01085837249616,11.132117256348245,0.004693517959699764,0.11624680179024809,-7.889323757684995,20.38399998382389,78.0456745011429,16.637538586874996,-0.022167329267613254,0.1688355015789474,-13.354260013538044,16.29726269169188,67.6664125373635,15.015183402497723,-0.04797918000755833,0.1052297272520888,-12.964930434525497,9.509837135602588,50.121633622303754,11.599207591194387,-0.11083464394535612,0.12479479540353121,-11.983277944594626,9.111697957194986,64.49820793563377,13.183670000831796,-0.11306330582382568,0.11203557611086026,-9.91053149799883,16.904098900544394,70.45580570899374,12.424434748431523,-0.09998875222553388,0.14133443923455055,-7.161825024087395,14.555129888401039,77.56886952892825,13.827596692790722,-0.08298126259327594,0.12091816437732497,-12.3132496894701,13.06187418149019,55.876129589556506,15.03426238072446,-0.12252544850316444,0.11785262925441406
17.0,-11.77911059300168,10.65631303185498,61.277514022995206,12.461441372198518,-0.01866466494044308,0.08248004923791778,-14.54338091847816,7.196948328058923,72.14077605614563,11.945501746808032,-0.02131334638608095,0.06926895218839027,-14.73915246499226,7.78008360173835,79.72408841284673,11.325911868913845,0.007929549439517491,0.11579973528530972,-6.435120864129178,20.671140569133346,79.57274141678766,16.742081908946005,-0.02244085746660873,0.17004590914901593,-12.474210570116046,16.756166899259807,69.35907600500987,15.07638848034385,-0.04476797542418226,0.10808047755586618,-11.967852248788903,9.858892824058627,52.10042633700924,11.712057077077077,-0.10983493191806798,0.124937278138304,-10.737252303183515,9.376047530819305,66.64108527589147,13.248246792725661,-0.11020101951378927,0.11183703545252625,-8.671238057329528,16.857972247936726,72.37971564337128,12.50723364627313,-0.09668518672854211,0.14202090277112,-5.7284088515318725,14.633719756346053,79.3249141500775,13.876740049335366,-0.08018697741604522,0.1203493621275723,-11.46905098801917,13.374331958462585,57.8724448968834,14.809352409212032,-0.11887683379373414,0.11888853296831127
18.0,-10.997471346448647,10.950633428632496,62.90453883759025,12.342096615988295,-0.015903079403434477,0.08224757908921503,-13.460737389093643,7.406723972137343,73.99556642276052,11.917833080331201,-0.017495117911462892,0.06991500272565938,-13.568531566770316,8.061967440281192,81.37902372517105,11.530557619884943,0.01083728547232563,0.11527046013478727,-4.940630618362524,20.879624281866338,81.0799192905848,16.85637541183282,-0.023087068034875497,0.17103518039149412,-11.557307395671014,17.163818730665753,71.01511022509547,15.120406979349598,-0.04181398505597677,0.11057132326394892,-10.91329695209781,10.187879567041037,54.06090132875215,11.840266107066839,-0.10917114887101113,0.1252079164486952,-9.44556866480696,9.661680180542906,68.71658938226699,13.320546484404243,-0.1079556356259945,0.1116626914479128,-7.380758176887109,16.795845555156568,74.25466654186908,12.589899192735349,-0.09404611718582216,0.14212609272552465,-4.268221373825269,14.707419825102816,81.01313248980094,13.93869705643849,-0.07814091651606622,0.11951472725177018,-10.589469160655096,13.65062584649738,59.822732713695935,14.591013040773287,-0.11553826956969716,0.12009937753460569
19.0,-10.19199587610284,11.242149860022641,64.49536295974995,12.203483882763814,-0.013472343104454923,0.08210315478217105,-12.341289384911839,7.605325663721036,75.78803983093616,11.885350887977976,-0.014168308541390973,0.07063699078616928,-12.358122277926045,8.327653238365366,82.96684584774722,11.748170079376386,0.01329499183024808,0.1146087291299837,-3.428517286783954,21.01042314332828,82.56415482470094,16.971646524522033,-0.023920780976628683,0.1719172278517156,-10.613119624766954,17.50182656714284,72.62532511159269,15.138303057621947,-0.03913929300547854,0.11234693705372159,-9.803797781138188,10.49311230513168,55.99886243400661,11.962336130086191,-0.10871688488796091,0.125542526402844,-8.108537125295728,9.964131599451614,70.73256696092415,13.39631158736451,-0.10636096179151235,0.11130591882551202,-6.04358071389588,16.726677043764347,76.07731697583161,12.690480612770303,-0.09195959126007996,0.14184098425655367,-2.782372691886712,14.775153835007456,82.63478106929635,14.025343375664423,-0.07668264070775012,0.11842324430322272,-9.662744825590094,13.91134079842305,61.73971382466522,14.386008244163149,-0.11262811640593966,0.12144346911990951
20.0,-9.352689836564283,11.521194959213126,66.03383574295822,12.04425628752898,-0.011308979967362121,0.08220036782644527,-11.185343888521285,7.787385571344724,77.51467020118568,11.835927540118902,-0.011313750870197817,0.07135824353774288,-11.122035977047618,8.591050160787013,84.48858684982415,11.985255321176618,0.015255192446476442,0.11373448065297136,-1.9027875320327041,21.060712036053218,84.02062363498327,17.081474725721023,-0.025034850924639467,0.17263172352726572,-9.639902598988309,17.751098660756586,74.20686361534698,15.125968471734195,-0.03667118659402229,0.11318875657709696,-8.634123851805558,10.806483932326776,57.91975219428932,12.075681630174655,-0.10858047278567885,0.12592428701401479,-6.73883683151788,10.273826267089863,72.67996266876628,13.477719954055171,-0.1052580429679239,0.11086107860232272,-4.651473494824427,16.64961305617355,77.84722687175234,12.82477538893736,-0.09044457750424896,0.1414605778725671,-1.2527249268632514,14.832084690609602,84.20469658415672,14.131396086124834,-0.0757301890177876,0.11746437394875701,-8.695612054083538,14.160169054492773,63.61543723508571,14.191201784399945,-0.11007862113468976,0.1228450052784153
21.0,-8.487031394644792,11.758922651918914,67.50412081932298,11.875588954300255,-0.009353074129541799,0.08260668754672804,-9.9897248243223,7.953191333045389,79.17986040428232,11.786161235075882,-0.008978615952106701,0.07223760235644947,-9.851407619355204,8.853615853101141,85.96102181849409,12.236685154824137,0.01654623028788344,0.11232502654663111,-0.3485949637719917,21.031970089030523,85.44692553033332,17.18093871658133,-0.026580800798793575,0.17316545787059934,-8.622087805037717,17.944030328716465,75.76663268975985,15.087336874460501,-0.034338998105683895,0.11337061172900247,-7.398727703103998,11.147563156052845,59.82494128903072,12.18757800209716,-0.10878184305520587,0.1265077620037299,-5.360422237366281,10.587797391078194,74.54061207089225,13.57196796901186,-0.10456834158579749,0.11041600572678112,-3.202276422406847,16.553435848768785,79.55840361546863,12.995506122637822,-0.0894453342765888,0.1411216359794664,0.3239378792680437,14.887377358161224,85.72598199412826,14.244731324016715,-0.07524001023082959,0.11682598984111328,-7.693682163767571,14.3951096776749,65.44580111836555,14.007370600434777,-0.10798539917137437,0.12428500354534858
22.0,-7.614337180481827,11.93370955981871,68.89116943565405,11.718499117764441,-0.007724603894126425,0.08312066059411712,-8.748170581815275,8.102164781618333,80.78435893908379,11.756187719676308,-0.0071283442628757255,0.07336662710793627,-8.521978329445249,9.086440566038364,87.4002422259818,12.488936822058937,0.017162261377778695,0.11027567227391756,1.2272871119674038,20.934067548119597,86.82271647905006,17.276251263971115,-0.028415568719598168,0.17336377600558112,-7.555605689226495,18.11124612616982,77.29308229598743,15.023680576976348,-0.03217977604493994,0.11333441549602485,-6.1024711538984375,11.506460416365677,61.70650439591176,12.300670955920165,-0.10933657286104159,0.1272801618785653,-3.975713655582308,10.907672095704518,76.31176775252841,13.675950705338236,-0.10428838011145171,0.11000236399058544,-1.6972286850293672,16.43559155016301,81.21175281593167,13.190663195812615,-0.08901187015722795,0.14071221228677305,1.9415131540825639,14.956792015237117,87.19393998825727,14.358018699546319,-0.0753343338581834,0.11650755559146066,-6.649825802324732,14.594787271519076,67.2336156045047,13.837382632509586,-0.10630454382237632,0.12582273156777393
23.0,-6.715088575838683,12.077774554375935,70.232509197864,11.584636675872924,-0.006534754870007437,0.08342387298532129,-7.477755450338766,8.233109873171866,82.315265286544,11.747045654963129,-0.0058916113161814505,0.07461240260770069,-7.130035984885904,9.274627124038538,88.80467200745314,12.73806708417881,0.017220953380824845,0.1078904052437552,2.8148978535499634,20.79827317400013,88.13397539125029,17.384542567799365,-0.030428017781322633,0.17313482808051103,-6.443240999841498,18.227479049210775,78.78183683026825,14.924490456656315,-0.030259034051849,0.11308168695789864,-4.776428202745915,11.868501012991358,63.534317222353266,12.399812745373897,-0.11025038857037579,0.1280974644564246,-2.575932287975366,11.23537975254561,78.0032911315241,13.785719617746942,-0.10449646254931529,0.10962119834234572,-0.13500063696386294,16.290752174360822,82.8190081128327,13.380594354981696,-0.08919859804321312,0.1399127517359269,3.5864267879787475,15.042048581508723,88.60238714887714,14.464952002429932,-0.07597195666616759,0.11639501369144845,-5.5676523011917505,14.740546342051658,68.96684372570586,13.682614869772213,-0.1049258638440337,0.12726397772662698
24.0,-5.777079718366999,12.193109012207183,71.54152688887459,11.466545759067495,-0.005725073224438213,0.08355235519502664,-6.1787219886200395,8.350474491230656,83.76842007521083,11.744398119050322,-0.005239593859628067,0.07565308233363184,-5.689087092903964,9.424580597738704,90.16320179928185,12.989903205070124,0.016882100112105346,0.10541888869314567,4.408185160808181,20.657220137054193,89.38347838065577,17.50239155306569,-0.032681556528873675,0.17278140710531253,-5.295568809996216,18.27223815978779,80.22908730053271,14.792960424229019,-0.028634530587605518,0.1126407860583188,-3.4257761430628535,12.244601903356825,65.3011372546605,12.495554140880454,-0.11162503028930237,0.12893224830191405,-1.1491250738953989,11.56571453165309,79.62907951282426,13.912381866628115,-0.1050915723279589,0.10941230983733637,1.4674874155402415,16.10525925170642,84.38872730019982,13.541911592191392,-0.08979823996758339,0.13829200868606145,5.232072024641723,15.129556543910027,89.9396320342396,14.556012211317338,-0.07691290384164955,0.11621661143186765,-4.448274599413571,14.833690854931909,70.63923742919731,13.541808910046868,-0.10385813635967413,0.12820752798887572
25.0,-4.795870959091283,12.251128694147889,72.81660155388592,11.361385739179719,-0.005132728770893907,0.08376589333147227,-4.8453504932178655,8.459150000942445,85.14390097699874,11.743466069185452,-0.0051919390092753015,0.07627791754863832,-4.215892545471321,9.56792189752936,91.46492705476787,13.241560321102657,0.01622719894065231,0.10313367878002833,6.005685612349045,20.49015901748056,90.60823294880004,17.608147696918724,-0.03508307702091012,0.17257708561061907,-4.117681160059799,18.224453141078612,81.65561903024538,14.640005118863808,-0.02740524972093764,0.11196939257544768,-2.049109919008409,12.614973081614535,67.00994507212867,12.558616638006574,-0.11323037950383173,0.12990496263078619,0.3110245497075418,11.899317775477599,81.20342763985855,14.058443041502628,-0.1061045491368873,0.1092957384190508,3.129207990096039,15.87368580757367,85.92242325125423,13.691220309738322,-0.09073647346916472,0.1362229747225381,6.884693185633494,15.20230253967218,91.22863603752094,14.645908936114173,-0.07813250057773917,0.11605162923935487,-3.2906312176645462,14.908533716554176,72.26104008978486,13.430607293853312,-0.10324708231277334,0.1286065638814959
26.0,-3.791617819707709,12.238474617635902,74.04553292408566,11.272570127939803,-0.004706799981617463,0.08423105026315157,-3.4805648281915063,8.554784027486413,86.44963348598618,11.760950537581712,-0.005669013694203184,0.07671830882633089,-2.706189047530707,9.711045736888984,92.71401184575012,13.498549455799512,0.015236898868681301,0.10103403963588022,7.598583699589447,20.294389763307397,91.80140555055557,17.691729611015074,-0.03760925401019713,0.17271466690537385,-2.897030606623974,18.119080993682726,83.0577043432616,14.479066922276695,-0.02668793422262444,0.11076888727258366,-0.642911071413733,12.981081771992685,68.66138588409181,12.588894671034245,-0.1148859339359355,0.13111935139391165,1.7923202649576513,12.226684461835456,82.71009134845163,14.213925656612137,-0.1074869314689673,0.10931157996372778,4.84940094445874,15.60623987384798,87.41778951061822,13.848131525231004,-0.0920070660131095,0.1340195327719854,8.541471854582447,15.255980382468024,92.45724921213028,14.7207895427496,-0.0796137862333591,0.1159289498563348,-2.0920734277367994,14.980595525517932,73.84116374695527,13.346200340074773,-0.10309643429200685,0.12858794163968038
27.0,-2.774184217062514,12.175356297060464,75.20705851328277,11.216542931417763,-0.004508701478336291,0.08486964818354396,-2.0946154002524486,8.642366515609583,87.68600029555554,11.812104801524486,-0.006544622785826999,0.07723158205877778,-1.15180534446685,9.837590241191103,93.91633756057398,13.761618293747759,0.013808958430543137,0.09896505972293232,9.176843163714508,20.069541586770303,92.93306423296359,17.738671100292827,-0.04020351344886903,0.17319050982339135,-1.6159228164677666,18.002915998772366,84.42069123526423,14.307872104619939,-0.026462521865267565,0.10895676889445866,0.786963269097931,13.344736534146461,70.25315107541088,12.599918334879984,-0.11648969146244867,0.13255365540312386,3.2790200473546727,12.54137372619188,84.13408528916959,14.36432138292741,-0.10918176867486194,0.10950283802112398,6.623071490508613,15.322288504973612,88.86858811575236,14.0203442113912,-0.09372675554142727,0.1317902250505917,10.20146408150634,15.29722250619248,93.61156081375063,14.769899327637372,-0.08134303145740975,0.11592149999737517,-0.8464365712943992,15.04627661579611,75.38664623625006,13.280129609038012,-0.10339073939880067,0.12837267477865813
28.0,-1.7252152543819854,12.097512209919515,76.30121005782239,11.212900304356268,-0.004635344825492046,0.08544742686381801,-0.6884887920645597,8.732964153464637,88.84892809392933,11.88914442313835,-0.00782814908487518,0.07783440987777061,0.45166812174239684,9.926950019309407,95.0772648493758,14.01698856945871,0.011779409999798906,0.09692407774295037,10.735150116279636,19.81353102225135,93.97399429383803,17.74255657387401,-0.04274941954275029,0.1736873064976154,-0.27653757565719583,17.87673021230282,85.72859151425243,14.112610857364919,-0.026616246935026858,0.10685219119714988,2.234203674601631,13.68462533766749,71.78540904638847,12.589499331574064,-0.11811925107544481,0.13390683069282475,4.7712573327602215,12.854970567459462,85.48906505025622,14.494138861684764,-0.11125729152662106,0.1097258234241857,8.462183095134012,15.03281728231806,90.26354591573768,14.193858385640889,-0.09610907355395416,0.1295079835932391,11.866788235877891,15.338545692805004,94.69589116912206,14.795852678260303,-0.08336688546714735,0.11612086787656374,0.4502374370751568,15.079106093605056,76.88973925868513,13.22327304059291,-0.10412240363764512,0.12811684427246717
29.0,-0.6408279610999235,12.008099802245138,77.3419662163397,11.259982950335782,-0.005141419516457394,0.08578485564657048,0.7485261766053349,8.82307391851177,89.94342638216558,11.978376913575005,-0.009595227086655202,0.0784312515425493,2.1008117433166382,10.003643932464252,96.19123178274837,14.265856228598352,0.009063677000399296,0.09501564646295356,12.269054080812325,19.52041136887533,94.93615591753881,17.71943653463627,-0.04516283327432458,0.17373801097592734,1.107680049168953,17.748175674428165,86.95839551883016,13.898656495475766,-0.027023646236153893,0.104785557218797,3.700967684734735,14.004810596738917,73.2612800039628,12.579824251770164,-0.1198412742570639,0.1352120742184561,6.2905236041622175,13.168491947514822,86.7826757115087,14.604531914052986,-0.11375837813159793,0.10995518618871203,10.3526394690741,14.738611659259652,91.596379683437,14.343665818016946,-0.09923270845752766,0.12668032845038227,13.520352887522563,15.369765129645044,95.69046654380757,14.788194286107469,-0.08554397630920693,0.1164358251507718,1.8045254043068109,15.069989242861134,78.34002043444842,13.174312043042825,-0.10530608213202207,0.12785620810088819
